AUDITUSER,AUDITTIMESTAMP,SAMPLEID,SAMPLEDEFID,TESTID,SCHEDULEID,VARID,LABID,DATECOLLECTIONDUE,DATECOMPLETE,RECTYPE,SCHEDULETYPE,MAXHOLDTIME,ANALYZEDBY,NOTES,METHODID,RECORDER,DATESTART,VOLANALYZED,STARTANALYSTID,BATCHID,BATCHORDER,BATCHRECTYPE,BATCHQCFORMULA,BATCHQCRESULT,BATCHQCUNITS,PREPBATCHID,PREPBATCHORDER,STID,BATCHQCVARID,BATCHQCTEXTRESULT,CALCULATORTYPE,CALCINPUT1,CALCINPUT2,CALCINPUT3,CALCINPUT4,CALCINPUT5,CALCINPUT6,INPUTRL,INPUTMDL,MDL,RL,CALCINPUT7
NULL,"2025-09-05 14:35:15.500",59,18,3,296,1893,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.530",56,18,14,297,1910,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.543",57,18,14,297,1910,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.557",58,18,14,297,1910,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.570",59,18,14,297,1910,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.600",56,18,15,298,1885,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.613",57,18,15,298,1885,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.627",58,18,15,298,1885,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.640",59,18,15,298,1885,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.673",56,18,16,299,1887,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.687",57,18,16,299,1887,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.700",58,18,16,299,1887,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.713",59,18,16,299,1887,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.767",56,18,17,300,1894,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.780",57,18,17,300,1894,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.790",58,18,17,300,1894,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.807",59,18,17,300,1894,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.843",56,18,7,301,1901,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.853",57,18,7,301,1901,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.863",58,18,7,301,1901,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.873",59,18,7,301,1901,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.900",56,18,4,302,1874,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.910",57,18,4,302,1874,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.920",58,18,4,302,1874,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.937",59,18,4,302,1874,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.967",56,18,33,303,1902,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.980",57,18,33,303,1902,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:15.997",58,18,33,303,1902,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.010",59,18,33,303,1902,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.043",56,18,38,304,1900,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.057",57,18,38,304,1900,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.070",58,18,38,304,1900,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.083",59,18,38,304,1900,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.120",56,18,43,305,1891,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.133",57,18,43,305,1891,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.150",58,18,43,305,1891,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.167",59,18,43,305,1891,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.203",56,18,42,306,1892,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.217",57,18,42,306,1892,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.233",58,18,42,306,1892,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.247",59,18,42,306,1892,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.280",56,18,41,307,1893,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.293",57,18,41,307,1893,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.310",58,18,41,307,1893,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.323",59,18,41,307,1893,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.357",56,18,40,308,1894,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.370",57,18,40,308,1894,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.383",58,18,40,308,1894,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.397",59,18,40,308,1894,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.430",56,18,39,309,1895,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.443",57,18,39,309,1895,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.457",58,18,39,309,1895,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.470",59,18,39,309,1895,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.507",56,18,21,310,1903,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.520",57,18,21,310,1903,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.530",58,18,21,310,1903,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.543",59,18,21,310,1903,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.583",56,18,37,311,1908,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.597",57,18,37,311,1908,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.610",58,18,37,311,1908,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.623",59,18,37,311,1908,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.657",56,18,35,312,1909,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.670",57,18,35,312,1909,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.687",58,18,35,312,1909,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.700",59,18,35,312,1909,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.733",56,18,36,313,1911,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.747",57,18,36,313,1911,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.760",58,18,36,313,1911,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:35:16.773",59,18,36,313,1911,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:31.970",60,19,19,314,1952,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.173",61,19,19,314,1952,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.360",62,19,19,314,1952,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.547",63,19,19,314,1952,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.583",60,19,20,315,1953,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.600",61,19,20,315,1953,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.613",62,19,20,315,1953,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 14:38:32.623",63,19,20,315,1953,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
